ID|SourceID|MessageID|Tag|Value|Type|Quality|Timestamp|TimestampMessage|TimestampCreation
27|BH14|7f8580cb-3fee-4b4c-9610-fe9b1c5378b3|ZR_SUMCYC_JOB_OK_I|3819|xsd:long|Good|2018-02-28 16:27:19|2018-02-28 16:27:19|2018-02-28 17:27:19.290000000
28|BH14|738f1115-d1c3-40f7-bb76-a98af862a1f6|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:27:30|2018-02-28 16:27:30|2018-02-28 17:27:30.297000000
29|BH14|fc699443-012f-4200-96a6-0fd609c3c727|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:28:03|2018-02-28 16:28:03|2018-02-28 17:28:03.337000000
30|BH14|fc699443-012f-4200-96a6-0fd609c3c727|ZR_SUMCYC_JOB_OK_I|3820|xsd:long|Good|2018-02-28 16:28:03|2018-02-28 16:28:03|2018-02-28 17:28:03.337000000
31|BH14|ebb855de-65dc-44e3-83e6-0bd371b0e821|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:28:14|2018-02-28 16:28:14|2018-02-28 17:28:14.353000000
32|BH14|644f5db7-be95-443e-9d09-79c5da0370e1|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:28:47|2018-02-28 16:28:47|2018-02-28 17:28:47.383000000
33|BH14|644f5db7-be95-443e-9d09-79c5da0370e1|ZR_SUMCYC_JOB_OK_I|3821|xsd:long|Good|2018-02-28 16:28:47|2018-02-28 16:28:47|2018-02-28 17:28:47.383000000
34|BH14|2f5fd23c-6386-437c-96de-e61decf6e16a|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 16:28:58|2018-02-28 16:28:58|2018-02-28 17:28:58.380000000
35|BH14|6c75cd65-b7d2-459a-97fd-16aaef4ad00f|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 16:29:31|2018-02-28 16:29:31|2018-02-28 17:29:31.413000000
36|BH14|6c75cd65-b7d2-459a-97fd-16aaef4ad00f|ZR_SUMCYC_JOB_OK_I|3822|xsd:long|Good|2018-02-28 16:29:31|2018-02-28 16:29:31|2018-02-28 17:29:31.413000000
